valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2021,year,UR,canton,all,agegroup_tick,all,1,37047,2.7,NA,3.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,VD,canton,all,agegroup_tick,all,12,822968,1.46,NA,17.3,NA,4.4,NA,NA,NA,NA,TRUE
cases,2021,year,VS,canton,all,agegroup_tick,all,8,353209,2.26,NA,4.3,NA,3,NA,NA,NA,NA,TRUE
cases,2021,year,ZG,canton,all,agegroup_tick,all,1,129787,0.77,NA,2.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,ZH,canton,all,agegroup_tick,all,68,1564662,4.35,NA,69,NA,25.1,NA,NA,NA,NA,TRUE
cases,2022,year,AG,canton,all,agegroup_tick,all,33,711232,4.64,NA,29.3,NA,8.7,NA,NA,NA,NA,TRUE
cases,2022,year,AI,canton,all,agegroup_tick,all,1,16416,6.09,NA,0.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2022,year,AR,canton,all,agegroup_tick,all,5,55759,8.97,NA,4,NA,1.3,NA,NA,NA,NA,TRUE
cases,2022,year,BE,canton,all,agegroup_tick,all,72,1051437,6.85,NA,59,NA,18.9,NA,NA,NA,NA,TRUE
cases,2022,year,BL,canton,all,agegroup_tick,all,5,294417,1.7,NA,2.7,NA,1.3,NA,NA,NA,NA,TRUE
cases,2022,year,BS,canton,all,agegroup_tick,all,5,196786,2.54,NA,3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2022,year,CH,country,all,agegroup_tick,all,381,8815385,4.32,NA,361.3,NA,100,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_tick,all,381,8855062,4.3,NA,362.3,rising,100,108,1.19,38.3,337.6,TRUE
cases,2022,year,FL,country,all,agegroup_tick,all,0,39677,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,FR,canton,all,agegroup_tick,all,7,334465,2.09,NA,8.3,NA,1.8,NA,NA,NA,NA,TRUE
cases,2022,year,GE,canton,all,agegroup_tick,all,3,514114,0.58,NA,2,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,GL,canton,all,agegroup_tick,all,3,41471,7.23,NA,2.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,GR,canton,all,agegroup_tick,all,29,202538,14.32,NA,20,NA,7.6,NA,NA,NA,NA,TRUE
cases,2022,year,JU,canton,all,agegroup_tick,all,1,73865,1.35,NA,1.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2022,year,LU,canton,all,agegroup_tick,all,17,424851,4,NA,25.7,NA,4.5,NA,NA,NA,NA,TRUE
cases,2022,year,NE,canton,all,agegroup_tick,all,8,176571,4.53,NA,10,NA,2.1,NA,NA,NA,NA,TRUE
cases,2022,year,NW,canton,all,agegroup_tick,all,1,44420,2.25,NA,2,NA,0.3,NA,NA,NA,NA,TRUE
cases,2022,year,OW,canton,all,agegroup_tick,all,0,38700,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,SG,canton,all,agegroup_tick,all,44,525967,8.37,NA,38.3,NA,11.5,NA,NA,NA,NA,TRUE
cases,2022,year,SH,canton,all,agegroup_tick,all,3,85214,3.52,NA,3.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,SO,canton,all,agegroup_tick,all,9,282408,3.19,NA,8.7,NA,2.4,NA,NA,NA,NA,TRUE
cases,2022,year,SZ,canton,all,agegroup_tick,all,5,164920,3.03,NA,3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2022,year,TG,canton,all,agegroup_tick,all,23,289650,7.94,NA,26.3,NA,6,NA,NA,NA,NA,TRUE
cases,2022,year,TI,canton,all,agegroup_tick,all,2,354023,0.56,NA,1,NA,0.5,NA,NA,NA,NA,TRUE
cases,2022,year,UR,canton,all,agegroup_tick,all,4,37317,10.72,NA,4.3,NA,1,NA,NA,NA,NA,TRUE
cases,2022,year,VD,canton,all,agegroup_tick,all,24,830431,2.89,NA,19.3,NA,6.3,NA,NA,NA,NA,TRUE
cases,2022,year,VS,canton,all,agegroup_tick,all,9,357282,2.52,NA,7,NA,2.4,NA,NA,NA,NA,TRUE
cases,2022,year,ZG,canton,all,agegroup_tick,all,1,131164,0.76,NA,2.3,NA,0.3,NA,NA,NA,NA,TRUE
cases,2022,year,ZH,canton,all,agegroup_tick,all,67,1579967,4.24,NA,76,NA,17.6,NA,NA,NA,NA,TRUE
cases,2023,year,AG,canton,all,agegroup_tick,all,21,726894,2.89,NA,26,NA,7.1,NA,NA,NA,NA,TRUE
cases,2023,year,AI,canton,all,agegroup_tick,all,0,16585,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,AR,canton,all,agegroup_tick,all,8,56495,14.16,NA,5,NA,2.7,NA,NA,NA,NA,TRUE
cases,2023,year,BE,canton,all,agegroup_tick,all,41,1063533,3.86,NA,49.7,NA,13.8,NA,NA,NA,NA,TRUE
cases,2023,year,BL,canton,all,agegroup_tick,all,2,298837,0.67,NA,3.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2023,year,BS,canton,all,agegroup_tick,all,0,200031,0,NA,1.7,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,CH,country,all,agegroup_tick,all,297,8962258,3.31,NA,316.3,NA,99,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_tick,all,300,9002273,3.33,NA,318,falling,100,-81,-0.97,-22.6,326.2,TRUE
cases,2023,year,FL,country,all,agegroup_tick,all,3,40015,7.5,NA,1.7,NA,1,NA,NA,NA,NA,TRUE
cases,2023,year,FR,canton,all,agegroup_tick,all,8,341537,2.34,NA,6.7,NA,2.7,NA,NA,NA,NA,TRUE
cases,2023,year,GE,canton,all,agegroup_tick,all,2,524410,0.38,NA,2.3,NA,0.7,NA,NA,NA,NA,TRUE
cases,2023,year,GL,canton,all,agegroup_tick,all,6,42056,14.27,NA,3.3,NA,2,NA,NA,NA,NA,TRUE
cases,2023,year,GR,canton,all,agegroup_tick,all,16,204888,7.81,NA,19,NA,5.4,NA,NA,NA,NA,TRUE
cases,2023,year,JU,canton,all,agegroup_tick,all,2,74548,2.68,NA,1.7,NA,0.7,NA,NA,NA,NA,TRUE
cases,2023,year,LU,canton,all,agegroup_tick,all,17,432744,3.93,NA,18.7,NA,5.7,NA,NA,NA,NA,TRUE
cases,2023,year,NE,canton,all,agegroup_tick,all,8,178291,4.49,NA,7,NA,2.7,NA,NA,NA,NA,TRUE
cases,2023,year,NW,canton,all,agegroup_tick,all,1,45016,2.22,NA,1,NA,0.3,NA,NA,NA,NA,TRUE
cases,2023,year,OW,canton,all,agegroup_tick,all,1,39272,2.55,NA,0.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2023,year,SG,canton,all,agegroup_tick,all,35,535114,6.54,NA,36.7,NA,11.8,NA,NA,NA,NA,TRUE
cases,2023,year,SH,canton,all,agegroup_tick,all,3,87111,3.44,NA,3.3,NA,1,NA,NA,NA,NA,TRUE
cases,2023,year,SO,canton,all,agegroup_tick,all,3,286844,1.05,NA,7,NA,1,NA,NA,NA,NA,TRUE
cases,2023,year,SZ,canton,all,agegroup_tick,all,1,167403,0.6,NA,2.7,NA,0.3,NA,NA,NA,NA,TRUE
cases,2023,year,TG,canton,all,agegroup_tick,all,31,295220,10.5,NA,24,NA,10.4,NA,NA,NA,NA,TRUE
cases,2023,year,TI,canton,all,agegroup_tick,all,3,357720,0.84,NA,2,NA,1,NA,NA,NA,NA,TRUE
cases,2023,year,UR,canton,all,agegroup_tick,all,9,37931,23.73,NA,4.7,NA,3,NA,NA,NA,NA,TRUE
cases,2023,year,VD,canton,all,agegroup_tick,all,13,845870,1.54,NA,16.3,NA,4.4,NA,NA,NA,NA,TRUE
cases,2023,year,VS,canton,all,agegroup_tick,all,8,365844,2.19,NA,8.3,NA,2.7,NA,NA,NA,NA,TRUE
cases,2023,year,ZG,canton,all,agegroup_tick,all,3,132556,2.26,NA,1.7,NA,1,NA,NA,NA,NA,TRUE
cases,2023,year,ZH,canton,all,agegroup_tick,all,55,1605508,3.43,NA,63.3,NA,18.5,NA,NA,NA,NA,TRUE
cases,2024,year,AG,canton,all,agegroup_tick,all,41,735808,5.57,NA,31.7,NA,9.5,NA,NA,NA,NA,TRUE
cases,2024,year,AI,canton,all,agegroup_tick,all,2,16733,11.95,NA,1,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,AR,canton,all,agegroup_tick,all,6,56705,10.58,NA,6.3,NA,1.4,NA,NA,NA,NA,TRUE
cases,2024,year,BE,canton,all,agegroup_tick,all,56,1071216,5.23,NA,56.3,NA,13,NA,NA,NA,NA,TRUE
cases,2024,year,BL,canton,all,agegroup_tick,all,5,301323,1.66,NA,4,NA,1.2,NA,NA,NA,NA,TRUE
cases,2024,year,BS,canton,all,agegroup_tick,all,2,201384,0.99,NA,2.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,CH,country,all,agegroup_tick,all,432,9051029,4.77,NA,370,NA,100,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_tick,all,432,9091915,4.75,NA,371,rising,100,132,1.42,42.6,363.8,TRUE
cases,2024,year,FL,country,all,agegroup_tick,all,0,40886,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,FR,canton,all,agegroup_tick,all,17,346674,4.9,NA,10.7,NA,3.9,NA,NA,NA,NA,TRUE
cases,2024,year,GE,canton,all,agegroup_tick,all,1,531102,0.19,NA,2,NA,0.2,NA,NA,NA,NA,TRUE
cases,2024,year,GL,canton,all,agegroup_tick,all,2,42371,4.72,NA,3.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,GR,canton,all,agegroup_tick,all,22,206138,10.67,NA,22.3,NA,5.1,NA,NA,NA,NA,TRUE
cases,2024,year,JU,canton,all,agegroup_tick,all,1,74840,1.34,NA,1.3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2024,year,LU,canton,all,agegroup_tick,all,32,437944,7.31,NA,22,NA,7.4,NA,NA,NA,NA,TRUE
cases,2024,year,NE,canton,all,agegroup_tick,all,5,179518,2.79,NA,7,NA,1.2,NA,NA,NA,NA,TRUE
cases,2024,year,NW,canton,all,agegroup_tick,all,1,45345,2.21,NA,1,NA,0.2,NA,NA,NA,NA,TRUE
cases,2024,year,OW,canton,all,agegroup_tick,all,1,39662,2.52,NA,0.7,NA,0.2,NA,NA,NA,NA,TRUE
cases,2024,year,SG,canton,all,agegroup_tick,all,52,540036,9.63,NA,43.7,NA,12,NA,NA,NA,NA,TRUE
cases,2024,year,SH,canton,all,agegroup_tick,all,5,88667,5.64,NA,3.7,NA,1.2,NA,NA,NA,NA,TRUE
cases,2024,year,SO,canton,all,agegroup_tick,all,13,289792,4.49,NA,8.3,NA,3,NA,NA,NA,NA,TRUE
cases,2024,year,SZ,canton,all,agegroup_tick,all,4,168931,2.37,NA,3.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2024,year,TG,canton,all,agegroup_tick,all,33,299509,11.02,NA,29,NA,7.6,NA,NA,NA,NA,TRUE
cases,2024,year,TI,canton,all,agegroup_tick,all,2,358903,0.56,NA,2.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,UR,canton,all,agegroup_tick,all,9,38275,23.51,NA,7.3,NA,2.1,NA,NA,NA,NA,TRUE
cases,2024,year,VD,canton,all,agegroup_tick,all,17,855106,1.99,NA,18,NA,3.9,NA,NA,NA,NA,TRUE
cases,2024,year,VS,canton,all,agegroup_tick,all,4,371288,1.08,NA,7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2024,year,ZG,canton,all,agegroup_tick,all,5,133739,3.74,NA,3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2024,year,ZH,canton,all,agegroup_tick,all,94,1620020,5.8,NA,72,NA,21.8,NA,NA,NA,NA,TRUE
cases,2025,year,AG,canton,all,agegroup_tick,all,46,735808,6.25,NA,36,NA,9.2,NA,NA,NA,NA,TRUE
cases,2025,year,AI,canton,all,agegroup_tick,all,2,16733,11.95,NA,1.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2025,year,AR,canton,all,agegroup_tick,all,5,56705,8.82,NA,6.3,NA,1,NA,NA,NA,NA,TRUE
cases,2025,year,BE,canton,all,agegroup_tick,all,95,1071216,8.87,NA,64,NA,18.9,NA,NA,NA,NA,TRUE
cases,2025,year,BL,canton,all,agegroup_tick,all,6,301323,1.99,NA,4.3,NA,1.2,NA,NA,NA,NA,TRUE
cases,2025,year,BS,canton,all,agegroup_tick,all,3,201384,1.49,NA,1.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2025,year,CH,country,all,agegroup_tick,all,502,9051029,5.55,NA,410.3,NA,100,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_tick,all,502,9091915,5.52,NA,411.3,rising,100,70,0.77,16.2,377.6,TRUE
cases,2025,year,FL,country,all,agegroup_tick,all,0,40886,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,FR,canton,all,agegroup_tick,all,29,346674,8.37,NA,18,NA,5.8,NA,NA,NA,NA,TRUE
cases,2025,year,GE,canton,all,agegroup_tick,all,1,531102,0.19,NA,1.3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2025,year,GL,canton,all,agegroup_tick,all,1,42371,2.36,NA,3,NA,0.2,NA,NA,NA,NA,TRUE
cases,2025,year,GR,canton,all,agegroup_tick,all,22,206138,10.67,NA,20,NA,4.4,NA,NA,NA,NA,TRUE
cases,2025,year,JU,canton,all,agegroup_tick,all,5,74840,6.68,NA,2.7,NA,1,NA,NA,NA,NA,TRUE
cases,2025,year,LU,canton,all,agegroup_tick,all,40,437944,9.13,NA,29.7,NA,8,NA,NA,NA,NA,TRUE
cases,2025,year,NE,canton,all,agegroup_tick,all,9,179518,5.01,NA,7.3,NA,1.8,NA,NA,NA,NA,TRUE
cases,2025,year,NW,canton,all,agegroup_tick,all,5,45345,11.03,NA,2.3,NA,1,NA,NA,NA,NA,TRUE
cases,2025,year,OW,canton,all,agegroup_tick,all,3,39662,7.56,NA,1.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2025,year,SG,canton,all,agegroup_tick,all,41,540036,7.59,NA,42.7,NA,8.2,NA,NA,NA,NA,TRUE
cases,2025,year,SH,canton,all,agegroup_tick,all,2,88667,2.26,NA,3.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2025,year,SO,canton,all,agegroup_tick,all,12,289792,4.14,NA,9.3,NA,2.4,NA,NA,NA,NA,TRUE
cases,2025,year,SZ,canton,all,agegroup_tick,all,4,168931,2.37,NA,3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2025,year,TG,canton,all,agegroup_tick,all,20,299509,6.68,NA,28,NA,4,NA,NA,NA,NA,TRUE
cases,2025,year,TI,canton,all,agegroup_tick,all,3,358903,0.84,NA,2.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2025,year,UR,canton,all,agegroup_tick,all,5,38275,13.06,NA,7.7,NA,1,NA,NA,NA,NA,TRUE
cases,2025,year,VD,canton,all,agegroup_tick,all,31,855106,3.63,NA,20.3,NA,6.2,NA,NA,NA,NA,TRUE
cases,2025,year,VS,canton,all,agegroup_tick,all,15,371288,4.04,NA,9,NA,3,NA,NA,NA,NA,TRUE
cases,2025,year,ZG,canton,all,agegroup_tick,all,2,133739,1.5,NA,3.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2025,year,ZH,canton,all,agegroup_tick,all,95,1620020,5.86,NA,81.3,NA,18.9,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,1.93,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,2.42,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,3.86,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,4.43,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.82,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,unknown,agegroup_tick,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,1.87,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,2.51,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,4.02,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,4.52,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.88,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,unknown,agegroup_tick,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,2.82,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,4.42,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,5.05,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.89,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,unknown,agegroup_tick,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,3.18,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,4.98,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,5.61,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.92,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,unknown,agegroup_tick,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_tick,female,962,NA,NA,NA,NA,NA,37.1,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_tick,male,1625,NA,NA,NA,NA,NA,62.6,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_tick,unknown,8,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_tick,female,1014,NA,NA,NA,NA,NA,37.7,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_tick,male,1673,NA,NA,NA,NA,NA,62.1,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_tick,unknown,6,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_tick,female,1171,NA,NA,NA,NA,NA,38.9,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_tick,male,1833,NA,NA,NA,NA,NA,60.8,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_tick,unknown,9,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_tick,female,1348,NA,NA,NA,NA,NA,39.7,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_tick,male,2036,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_tick,unknown,9,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,TRUE
