valueCategory,temporal,temporal_type,georegion,georegion_type,agegroup,agegroup_type,sex,value,pop,incValue,valueYearCumSum,valueMean3y,trend,prct,deltaValue,deltaIncValue,incValuePrctChange,valueMean5y,dataComplete
cases,2021,year,SZ,canton,all,agegroup_tick,all,1,163689,0.61,NA,0.7,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,TG,canton,all,agegroup_tick,all,9,285964,3.15,NA,6.3,NA,3.9,NA,NA,NA,NA,TRUE
cases,2021,year,TI,canton,all,agegroup_tick,all,1,352181,0.28,NA,0.3,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,UR,canton,all,agegroup_tick,all,2,37047,5.4,NA,1,NA,0.9,NA,NA,NA,NA,TRUE
cases,2021,year,VD,canton,all,agegroup_tick,all,15,822968,1.82,NA,8,NA,6.5,NA,NA,NA,NA,TRUE
cases,2021,year,VS,canton,all,agegroup_tick,all,1,353209,0.28,NA,2,NA,0.4,NA,NA,NA,NA,TRUE
cases,2021,year,ZG,canton,all,agegroup_tick,all,4,129787,3.08,NA,2.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2021,year,ZH,canton,all,agegroup_tick,all,61,1564662,3.9,NA,44.3,NA,26.5,NA,NA,NA,NA,TRUE
cases,2022,year,AG,canton,all,agegroup_tick,all,8,711232,1.12,NA,13.3,NA,6.7,NA,NA,NA,NA,TRUE
cases,2022,year,AI,canton,all,agegroup_tick,all,0,16416,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,AR,canton,all,agegroup_tick,all,0,55759,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,BE,canton,all,agegroup_tick,all,13,1051437,1.24,NA,19,NA,10.8,NA,NA,NA,NA,TRUE
cases,2022,year,BL,canton,all,agegroup_tick,all,2,294417,0.68,NA,5.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2022,year,BS,canton,all,agegroup_tick,all,2,196786,1.02,NA,2,NA,1.7,NA,NA,NA,NA,TRUE
cases,2022,year,CH,country,all,agegroup_tick,all,120,8815385,1.36,NA,159.3,NA,99.2,NA,NA,NA,NA,TRUE
cases,2022,year,CHFL,CHFL,all,agegroup_tick,all,121,8855062,1.37,NA,161,stagnant,100,-110,-1.26,-47.9,150.2,TRUE
cases,2022,year,FL,country,all,agegroup_tick,all,1,39677,2.52,NA,1.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,FR,canton,all,agegroup_tick,all,10,334465,2.99,NA,9,NA,8.3,NA,NA,NA,NA,TRUE
cases,2022,year,GE,canton,all,agegroup_tick,all,2,514114,0.39,NA,2.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2022,year,GL,canton,all,agegroup_tick,all,0,41471,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,GR,canton,all,agegroup_tick,all,6,202538,2.96,NA,5.7,NA,5,NA,NA,NA,NA,TRUE
cases,2022,year,JU,canton,all,agegroup_tick,all,0,73865,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,LU,canton,all,agegroup_tick,all,6,424851,1.41,NA,9.3,NA,5,NA,NA,NA,NA,TRUE
cases,2022,year,NE,canton,all,agegroup_tick,all,0,176571,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,NW,canton,all,agegroup_tick,all,2,44420,4.5,NA,1.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2022,year,OW,canton,all,agegroup_tick,all,1,38700,2.58,NA,2.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,SG,canton,all,agegroup_tick,all,13,525967,2.47,NA,13.3,NA,10.8,NA,NA,NA,NA,TRUE
cases,2022,year,SH,canton,all,agegroup_tick,all,0,85214,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,SO,canton,all,agegroup_tick,all,4,282408,1.42,NA,8.3,NA,3.3,NA,NA,NA,NA,TRUE
cases,2022,year,SZ,canton,all,agegroup_tick,all,1,164920,0.61,NA,0.7,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,TG,canton,all,agegroup_tick,all,6,289650,2.07,NA,5.7,NA,5,NA,NA,NA,NA,TRUE
cases,2022,year,TI,canton,all,agegroup_tick,all,0,354023,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,UR,canton,all,agegroup_tick,all,0,37317,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2022,year,VD,canton,all,agegroup_tick,all,9,830431,1.08,NA,10,NA,7.5,NA,NA,NA,NA,TRUE
cases,2022,year,VS,canton,all,agegroup_tick,all,1,357282,0.28,NA,1.3,NA,0.8,NA,NA,NA,NA,TRUE
cases,2022,year,ZG,canton,all,agegroup_tick,all,2,131164,1.52,NA,2.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2022,year,ZH,canton,all,agegroup_tick,all,32,1579967,2.03,NA,43,NA,26.7,NA,NA,NA,NA,TRUE
cases,2023,year,AG,canton,all,agegroup_tick,all,10,726894,1.38,NA,11.7,NA,8.6,NA,NA,NA,NA,TRUE
cases,2023,year,AI,canton,all,agegroup_tick,all,1,16585,6.03,NA,0.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2023,year,AR,canton,all,agegroup_tick,all,4,56495,7.08,NA,1.7,NA,3.4,NA,NA,NA,NA,TRUE
cases,2023,year,BE,canton,all,agegroup_tick,all,16,1063533,1.5,NA,19.7,NA,13.8,NA,NA,NA,NA,TRUE
cases,2023,year,BL,canton,all,agegroup_tick,all,3,298837,1,NA,6,NA,2.6,NA,NA,NA,NA,TRUE
cases,2023,year,BS,canton,all,agegroup_tick,all,2,200031,1,NA,2.3,NA,1.7,NA,NA,NA,NA,TRUE
cases,2023,year,CH,country,all,agegroup_tick,all,116,8962258,1.29,NA,155.3,NA,99.1,NA,NA,NA,NA,TRUE
cases,2023,year,CHFL,CHFL,all,agegroup_tick,all,117,9002273,1.3,NA,156.3,falling,100,-4,-0.07,-5.1,151,TRUE
cases,2023,year,FL,country,all,agegroup_tick,all,1,40015,2.5,NA,1,NA,0.9,NA,NA,NA,NA,TRUE
cases,2023,year,FR,canton,all,agegroup_tick,all,4,341537,1.17,NA,8.7,NA,3.4,NA,NA,NA,NA,TRUE
cases,2023,year,GE,canton,all,agegroup_tick,all,1,524410,0.19,NA,1.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2023,year,GL,canton,all,agegroup_tick,all,0,42056,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,GR,canton,all,agegroup_tick,all,5,204888,2.44,NA,5.3,NA,4.3,NA,NA,NA,NA,TRUE
cases,2023,year,JU,canton,all,agegroup_tick,all,0,74548,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,LU,canton,all,agegroup_tick,all,7,432744,1.62,NA,8,NA,6,NA,NA,NA,NA,TRUE
cases,2023,year,NE,canton,all,agegroup_tick,all,0,178291,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,NW,canton,all,agegroup_tick,all,1,45016,2.22,NA,1.3,NA,0.9,NA,NA,NA,NA,TRUE
cases,2023,year,OW,canton,all,agegroup_tick,all,2,39272,5.09,NA,2,NA,1.7,NA,NA,NA,NA,TRUE
cases,2023,year,SG,canton,all,agegroup_tick,all,10,535114,1.87,NA,13,NA,8.6,NA,NA,NA,NA,TRUE
cases,2023,year,SH,canton,all,agegroup_tick,all,2,87111,2.3,NA,0.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2023,year,SO,canton,all,agegroup_tick,all,3,286844,1.05,NA,8,NA,2.6,NA,NA,NA,NA,TRUE
cases,2023,year,SZ,canton,all,agegroup_tick,all,4,167403,2.39,NA,2,NA,3.4,NA,NA,NA,NA,TRUE
cases,2023,year,TG,canton,all,agegroup_tick,all,6,295220,2.03,NA,7,NA,5.2,NA,NA,NA,NA,TRUE
cases,2023,year,TI,canton,all,agegroup_tick,all,1,357720,0.28,NA,0.7,NA,0.9,NA,NA,NA,NA,TRUE
cases,2023,year,UR,canton,all,agegroup_tick,all,1,37931,2.64,NA,1,NA,0.9,NA,NA,NA,NA,TRUE
cases,2023,year,VD,canton,all,agegroup_tick,all,7,845870,0.83,NA,10.3,NA,6,NA,NA,NA,NA,TRUE
cases,2023,year,VS,canton,all,agegroup_tick,all,0,365844,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2023,year,ZG,canton,all,agegroup_tick,all,2,132556,1.51,NA,2.7,NA,1.7,NA,NA,NA,NA,TRUE
cases,2023,year,ZH,canton,all,agegroup_tick,all,24,1605508,1.49,NA,39,NA,20.7,NA,NA,NA,NA,TRUE
cases,2024,year,AG,canton,all,agegroup_tick,all,23,735808,3.13,NA,13.7,NA,12,NA,NA,NA,NA,TRUE
cases,2024,year,AI,canton,all,agegroup_tick,all,0,16733,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,AR,canton,all,agegroup_tick,all,0,56705,0,NA,1.3,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,BE,canton,all,agegroup_tick,all,18,1071216,1.68,NA,15.7,NA,9.4,NA,NA,NA,NA,TRUE
cases,2024,year,BL,canton,all,agegroup_tick,all,3,301323,1,NA,2.7,NA,1.6,NA,NA,NA,NA,TRUE
cases,2024,year,BS,canton,all,agegroup_tick,all,2,201384,0.99,NA,2,NA,1,NA,NA,NA,NA,TRUE
cases,2024,year,CH,country,all,agegroup_tick,all,192,9051029,2.12,NA,142.7,NA,99,NA,NA,NA,NA,TRUE
cases,2024,year,CHFL,CHFL,all,agegroup_tick,all,194,9091915,2.13,NA,144,falling,100,77,0.83,63.8,158.8,TRUE
cases,2024,year,FL,country,all,agegroup_tick,all,2,40886,4.89,NA,1.3,NA,1,NA,NA,NA,NA,TRUE
cases,2024,year,FR,canton,all,agegroup_tick,all,10,346674,2.88,NA,8,NA,5.2,NA,NA,NA,NA,TRUE
cases,2024,year,GE,canton,all,agegroup_tick,all,1,531102,0.19,NA,1.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,GL,canton,all,agegroup_tick,all,1,42371,2.36,NA,0.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,GR,canton,all,agegroup_tick,all,6,206138,2.91,NA,5.7,NA,3.1,NA,NA,NA,NA,TRUE
cases,2024,year,JU,canton,all,agegroup_tick,all,0,74840,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,LU,canton,all,agegroup_tick,all,8,437944,1.83,NA,7,NA,4.2,NA,NA,NA,NA,TRUE
cases,2024,year,NE,canton,all,agegroup_tick,all,1,179518,0.56,NA,0.3,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,NW,canton,all,agegroup_tick,all,2,45345,4.41,NA,1.7,NA,1,NA,NA,NA,NA,TRUE
cases,2024,year,OW,canton,all,agegroup_tick,all,0,39662,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2024,year,SG,canton,all,agegroup_tick,all,15,540036,2.78,NA,12.7,NA,7.8,NA,NA,NA,NA,TRUE
cases,2024,year,SH,canton,all,agegroup_tick,all,3,88667,3.38,NA,1.7,NA,1.6,NA,NA,NA,NA,TRUE
cases,2024,year,SO,canton,all,agegroup_tick,all,10,289792,3.45,NA,5.7,NA,5.2,NA,NA,NA,NA,TRUE
cases,2024,year,SZ,canton,all,agegroup_tick,all,9,168931,5.33,NA,4.7,NA,4.7,NA,NA,NA,NA,TRUE
cases,2024,year,TG,canton,all,agegroup_tick,all,7,299509,2.34,NA,6.3,NA,3.6,NA,NA,NA,NA,TRUE
cases,2024,year,TI,canton,all,agegroup_tick,all,2,358903,0.56,NA,1,NA,1,NA,NA,NA,NA,TRUE
cases,2024,year,UR,canton,all,agegroup_tick,all,2,38275,5.23,NA,1,NA,1,NA,NA,NA,NA,TRUE
cases,2024,year,VD,canton,all,agegroup_tick,all,8,855106,0.94,NA,8,NA,4.2,NA,NA,NA,NA,TRUE
cases,2024,year,VS,canton,all,agegroup_tick,all,7,371288,1.89,NA,2.7,NA,3.6,NA,NA,NA,NA,TRUE
cases,2024,year,ZG,canton,all,agegroup_tick,all,1,133739,0.75,NA,1.7,NA,0.5,NA,NA,NA,NA,TRUE
cases,2024,year,ZH,canton,all,agegroup_tick,all,53,1620020,3.27,NA,36.3,NA,27.6,NA,NA,NA,NA,TRUE
cases,2025,year,AG,canton,all,agegroup_tick,all,16,735808,2.17,NA,16.3,NA,10.3,NA,NA,NA,NA,TRUE
cases,2025,year,AI,canton,all,agegroup_tick,all,1,16733,5.98,NA,0.7,NA,0.6,NA,NA,NA,NA,TRUE
cases,2025,year,AR,canton,all,agegroup_tick,all,2,56705,3.53,NA,2,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,BE,canton,all,agegroup_tick,all,19,1071216,1.77,NA,17.7,NA,12.2,NA,NA,NA,NA,TRUE
cases,2025,year,BL,canton,all,agegroup_tick,all,9,301323,2.99,NA,5,NA,5.8,NA,NA,NA,NA,TRUE
cases,2025,year,BS,canton,all,agegroup_tick,all,2,201384,0.99,NA,2,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,CH,country,all,agegroup_tick,all,156,9051029,1.72,NA,154.7,NA,99.4,NA,NA,NA,NA,TRUE
cases,2025,year,CHFL,CHFL,all,agegroup_tick,all,157,9091915,1.73,NA,156,rising,100,-37,-0.4,-18.8,164,TRUE
cases,2025,year,FL,country,all,agegroup_tick,all,1,40886,2.45,NA,1.3,NA,0.6,NA,NA,NA,NA,TRUE
cases,2025,year,FR,canton,all,agegroup_tick,all,12,346674,3.46,NA,8.7,NA,7.7,NA,NA,NA,NA,TRUE
cases,2025,year,GE,canton,all,agegroup_tick,all,0,531102,0,NA,0.7,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,GL,canton,all,agegroup_tick,all,0,42371,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,GR,canton,all,agegroup_tick,all,4,206138,1.94,NA,5,NA,2.6,NA,NA,NA,NA,TRUE
cases,2025,year,JU,canton,all,agegroup_tick,all,0,74840,0,NA,0,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,LU,canton,all,agegroup_tick,all,8,437944,1.83,NA,7.7,NA,5.1,NA,NA,NA,NA,TRUE
cases,2025,year,NE,canton,all,agegroup_tick,all,0,179518,0,NA,0.3,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,NW,canton,all,agegroup_tick,all,2,45345,4.41,NA,1.7,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,OW,canton,all,agegroup_tick,all,5,39662,12.61,NA,2.3,NA,3.2,NA,NA,NA,NA,TRUE
cases,2025,year,SG,canton,all,agegroup_tick,all,12,540036,2.22,NA,12.3,NA,7.7,NA,NA,NA,NA,TRUE
cases,2025,year,SH,canton,all,agegroup_tick,all,2,88667,2.26,NA,2.3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,SO,canton,all,agegroup_tick,all,9,289792,3.11,NA,7.3,NA,5.8,NA,NA,NA,NA,TRUE
cases,2025,year,SZ,canton,all,agegroup_tick,all,2,168931,1.18,NA,5,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,TG,canton,all,agegroup_tick,all,4,299509,1.34,NA,5.7,NA,2.6,NA,NA,NA,NA,TRUE
cases,2025,year,TI,canton,all,agegroup_tick,all,0,358903,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,UR,canton,all,agegroup_tick,all,0,38275,0,NA,1,NA,0,NA,NA,NA,NA,TRUE
cases,2025,year,VD,canton,all,agegroup_tick,all,3,855106,0.35,NA,6,NA,1.9,NA,NA,NA,NA,TRUE
cases,2025,year,VS,canton,all,agegroup_tick,all,2,371288,0.54,NA,3,NA,1.3,NA,NA,NA,NA,TRUE
cases,2025,year,ZG,canton,all,agegroup_tick,all,6,133739,4.49,NA,3,NA,3.8,NA,NA,NA,NA,TRUE
cases,2025,year,ZH,canton,all,agegroup_tick,all,36,1620020,2.22,NA,37.7,NA,23.1,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,1.09,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,0.97,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,1.65,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,1.43,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2022,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,1.21,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,1.05,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,1.75,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,1.53,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2023,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,1.34,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,1.94,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,1.76,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2024,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,0 - 16,agegroup_tick,all,NA,NA,1.48,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,17 - 44,agegroup_tick,all,NA,NA,1.32,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,45 - 64,agegroup_tick,all,NA,NA,2.02,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,65 - 84,agegroup_tick,all,NA,NA,1.88,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_mean,2025,year,CHFL,CHFL,85+,agegroup_tick,all,NA,NA,0.38,NA,NA,NA,NA,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_tick,female,410,NA,NA,NA,NA,NA,38.4,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_tick,male,655,NA,NA,NA,NA,NA,61.4,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2022,year,CHFL,CHFL,all,agegroup_tick,unknown,2,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_tick,female,450,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_tick,male,702,NA,NA,NA,NA,NA,60.8,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2023,year,CHFL,CHFL,all,agegroup_tick,unknown,2,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_tick,female,518,NA,NA,NA,NA,NA,39.6,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_tick,male,789,NA,NA,NA,NA,NA,60.3,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2024,year,CHFL,CHFL,all,agegroup_tick,unknown,2,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_tick,female,561,NA,NA,NA,NA,NA,39.6,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_tick,male,852,NA,NA,NA,NA,NA,60.2,NA,NA,NA,NA,TRUE
cases_10y_cumsum,2025,year,CHFL,CHFL,all,agegroup_tick,unknown,2,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,TRUE
